88.35935,22.58186,10.00000
88.35730,22.58378,10.00000
88.35817,22.58243,10.00000
88.36006,22.58143,10.00000
88.35950,22.58316,10.00000
88.35523,22.58384,10.00000
88.35813,22.58330,10.00000
88.35647,22.58365,10.00000
88.35655,22.58225,10.00000
88.35732,22.58266,10.00000
88.35692,22.58219,10.00000
88.35888,22.58266,10.00000
88.35784,22.58198,10.00000
88.35688,22.58061,10.00000
88.35737,22.58347,10.00000
88.35720,22.58260,10.00000
88.35894,22.58075,10.00000
88.35639,22.58389,10.00000
88.35717,22.58184,10.00000
88.35542,22.58328,10.00000
88.35287,22.58429,10.00000
88.35768,22.58339,10.00000
88.35800,22.58491,10.00000
88.35559,22.58135,10.00000
88.36010,22.58380,10.00000
88.35452,22.58217,10.00000
88.35677,22.58189,10.00000
88.35642,22.58233,10.00000
88.35900,22.58273,10.00000
88.35890,22.58328,10.00000
88.35693,22.58145,10.00000
88.35727,22.58455,10.00000
88.35537,22.58390,10.00000
88.35373,22.58090,10.00000
88.35618,22.58543,10.00000
88.35693,22.58604,10.00000
88.35855,22.58497,10.00000
88.35850,22.58293,10.00000
88.35612,22.58159,10.00000
88.35625,22.58478,10.00000
88.35513,22.58260,10.00000
88.35457,22.58503,10.00000
88.35414,22.58351,10.00000
88.35963,22.58466,10.00000
88.35594,22.58373,10.00000
88.35604,22.58426,10.00000
88.35482,22.58322,10.00000
88.35787,22.58588,10.00000
88.35428,22.58339,10.00000
88.35638,22.58380,10.00000
88.39124,22.55597,6.00000
88.38788,22.55600,6.00000
88.38801,22.55658,6.00000
88.38719,22.55692,6.00000
88.39010,22.55660,6.00000
88.38535,22.55648,6.00000
88.39142,22.55529,6.00000
88.38766,22.55687,6.00000
88.38928,22.55648,6.00000
88.38843,22.55799,6.00000
88.39099,22.55810,6.00000
88.38571,22.55658,6.00000
88.38832,22.55574,6.00000
88.38822,22.55534,6.00000
88.39050,22.55694,6.00000
88.38715,22.55642,6.00000
88.38854,22.55578,6.00000
88.38748,22.55637,6.00000
88.38886,22.55537,6.00000
88.38967,22.55735,6.00000
88.38715,22.55563,6.00000
88.39052,22.55814,6.00000
88.39015,22.55691,6.00000
88.38955,22.55719,6.00000
88.39015,22.55466,6.00000
88.38777,22.55655,6.00000
88.38862,22.55741,6.00000
88.38740,22.55487,6.00000
88.38840,22.55590,6.00000
88.38960,22.55635,6.00000
88.38776,22.55424,6.00000
88.38820,22.55677,6.00000
88.38777,22.55757,6.00000
88.38753,22.55501,6.00000
88.38779,22.55683,6.00000
88.38878,22.55433,6.00000
88.38712,22.55624,6.00000
88.38915,22.55388,6.00000
88.39129,22.55798,6.00000
88.38991,22.55691,6.00000
88.38851,22.55626,6.00000
88.38747,22.55514,6.00000
88.38768,22.55821,6.00000
88.39134,22.55925,6.00000
88.38888,22.55351,6.00000
88.38784,22.55815,6.00000
88.38909,22.55874,6.00000
88.39195,22.55681,6.00000
88.38898,22.55450,6.00000
88.38973,22.55760,6.00000
88.38925,22.55603,6.00000
88.38827,22.55539,6.00000
88.38709,22.55445,6.00000
88.38828,22.55713,6.00000
88.38849,22.55749,6.00000
88.38968,22.55536,6.00000
88.39006,22.55708,6.00000
88.39020,22.55458,6.00000
88.38923,22.55750,6.00000
88.39013,22.55637,6.00000
88.38767,22.55602,6.00000
88.39068,22.55615,6.00000
88.38957,22.55760,6.00000
88.38835,22.55743,6.00000
88.38953,22.55709,6.00000
88.38869,22.55651,6.00000
88.39050,22.55642,6.00000
88.39108,22.55723,6.00000
88.39208,22.55665,6.00000
88.38671,22.55732,6.00000
88.38663,22.55583,6.00000
88.38804,22.55265,6.00000
88.38904,22.55786,6.00000
88.39011,22.55958,6.00000
88.38927,22.55696,6.00000
88.38577,22.55615,6.00000
88.38834,22.55610,6.00000
88.39004,22.55612,6.00000
88.38915,22.55633,6.00000
88.38994,22.55462,6.00000
88.37456,22.57229,0.00000
88.37546,22.57170,0.00000
88.37026,22.57084,0.00000
88.37970,22.57162,0.00000
88.37112,22.57241,0.00000
88.37350,22.57181,0.00000
88.37686,22.57135,0.00000
88.37249,22.57078,0.00000
88.37296,22.57948,0.00000
88.37333,22.56942,0.00000
88.37698,22.57055,0.00000
88.38133,22.57418,0.00000
88.37570,22.57229,0.00000
88.37281,22.57416,0.00000
88.37695,22.57510,0.00000
88.37411,22.57626,0.00000
88.37555,22.57498,0.00000
88.37854,22.57062,0.00000
88.37373,22.57587,0.00000
88.37562,22.56869,0.00000
88.37340,22.57281,0.00000
88.37521,22.57185,0.00000
88.37624,22.57045,0.00000
88.37313,22.57458,0.00000
88.37475,22.57264,0.00000
88.37501,22.57565,0.00000
88.37401,22.56939,0.00000
88.37263,22.57522,0.00000
88.37205,22.57434,0.00000
88.37522,22.57342,0.00000
88.37493,22.56955,0.00000
88.38118,22.57247,0.00000
88.36951,22.56923,0.00000
88.37588,22.56789,0.00000
88.37653,22.58130,0.00000
88.37900,22.57553,0.00000
88.37685,22.57758,0.00000
88.37349,22.57203,0.00000
88.37560,22.57484,0.00000
88.37696,22.57484,0.00000
88.37482,22.57460,0.00000
88.37753,22.57311,0.00000
88.37093,22.57253,0.00000
88.37993,22.56793,0.00000
88.37927,22.57463,0.00000
88.37476,22.57416,0.00000
88.37713,22.57589,0.00000
88.37572,22.57241,0.00000
88.37353,22.57745,0.00000
88.37582,22.57198,0.00000
88.37810,22.56996,0.00000
88.37465,22.57545,0.00000
88.37466,22.57193,0.00000
88.37541,22.56996,0.00000
88.37668,22.57341,0.00000
88.37880,22.57499,0.00000
88.37401,22.57370,0.00000
88.37687,22.57434,0.00000
88.37614,22.58337,0.00000
88.37095,22.57515,0.00000
88.37455,22.57693,0.00000
88.37527,22.56814,0.00000
88.37550,22.57401,0.00000
88.37642,22.57504,0.00000
88.37050,22.57219,0.00000
88.37572,22.57091,0.00000
88.37391,22.57409,0.00000
88.37200,22.57231,0.00000
88.37691,22.57162,0.00000
88.37744,22.57597,0.00000
88.37397,22.57644,0.00000
88.37771,22.57386,0.00000
88.37465,22.57196,0.00000
88.37577,22.57439,0.00000
88.37285,22.57517,0.00000
88.37956,22.57468,0.00000
88.36895,22.56947,0.00000
88.37537,22.57225,0.00000
88.37734,22.57400,0.00000
88.37052,22.57466,0.00000
88.37513,22.57550,0.00000
88.37541,22.57500,0.00000
88.37766,22.57026,0.00000
88.37872,22.57133,0.00000
88.37459,22.57005,0.00000
88.37214,22.57761,0.00000
88.37902,22.57355,0.00000
88.37864,22.57448,0.00000
88.37444,22.57568,0.00000
88.37648,22.57228,0.00000
88.37655,22.57022,0.00000
88.37702,22.57203,0.00000
88.37611,22.57273,0.00000
88.37912,22.57685,0.00000
88.37126,22.57527,0.00000
88.37820,22.57038,0.00000
88.37655,22.57476,0.00000
88.37506,22.57494,0.00000
88.37853,22.57045,0.00000
88.36974,22.57283,0.00000
88.37850,22.56847,0.00000
88.37657,22.57393,0.00000
88.37277,22.57231,0.00000
88.37668,22.56972,0.00000
88.37484,22.57135,0.00000
88.38206,22.57370,0.00000
88.38019,22.57172,0.00000
88.37670,22.57385,0.00000
88.37380,22.57448,0.00000
88.37414,22.57100,0.00000
88.44336,22.59403,4.00000
88.43863,22.59751,4.00000
88.43744,22.59765,4.00000
88.43058,22.60155,4.00000
88.43613,22.59469,4.00000
88.43586,22.59976,4.00000
88.43681,22.59869,4.00000
88.43491,22.59668,4.00000
88.43695,22.60013,4.00000
88.43543,22.59892,4.00000
88.43250,22.59418,4.00000
88.44020,22.60095,4.00000
88.44018,22.59293,4.00000
88.44308,22.59741,4.00000
88.43728,22.59721,4.00000
88.43568,22.59869,4.00000
88.43519,22.59466,4.00000
88.43169,22.59708,4.00000
88.44054,22.59671,4.00000
88.43325,22.60069,4.00000
88.43295,22.59441,4.00000
88.43638,22.59745,4.00000
88.44230,22.59629,4.00000
88.43793,22.59266,4.00000
88.43352,22.60657,4.00000
88.43460,22.59695,4.00000
88.43929,22.59200,4.00000
88.43654,22.60213,4.00000
88.43441,22.59345,4.00000
88.43629,22.59850,4.00000
88.43971,22.60022,4.00000
88.44402,22.59493,4.00000
88.43275,22.59569,4.00000
88.43491,22.59531,4.00000
88.43429,22.59675,4.00000
88.42863,22.59152,4.00000
88.43387,22.59288,4.00000
88.43352,22.59671,4.00000
88.44103,22.60084,4.00000
88.43664,22.59941,4.00000
88.43142,22.60325,4.00000
88.43936,22.59963,4.00000
88.43585,22.59541,4.00000
88.43100,22.59677,4.00000
88.43501,22.59009,4.00000
88.43504,22.59384,4.00000
88.43404,22.59363,4.00000
88.43720,22.59815,4.00000
88.42923,22.59947,4.00000
88.43616,22.59524,4.00000
88.44065,22.59514,4.00000
88.44008,22.59179,4.00000
88.44098,22.59675,4.00000
88.44102,22.59807,4.00000
88.44231,22.59876,4.00000
88.43319,22.59446,4.00000
88.44006,22.60416,4.00000
88.43059,22.60138,4.00000
88.43499,22.59687,4.00000
88.43040,22.59535,4.00000
88.44077,22.59607,4.00000
88.44177,22.59773,4.00000
88.43641,22.59713,4.00000
88.44331,22.59889,4.00000
88.43474,22.59989,4.00000
88.43763,22.60198,4.00000
88.43764,22.60122,4.00000
88.43338,22.59681,4.00000
88.43863,22.59856,4.00000
88.44389,22.59585,4.00000
88.43351,22.59514,4.00000
88.44025,22.60389,4.00000
88.43656,22.59559,4.00000
88.44329,22.60417,4.00000
88.43879,22.59598,4.00000
88.43947,22.59808,4.00000
88.43935,22.60101,4.00000
88.43797,22.59728,4.00000
88.43221,22.59858,4.00000
88.44197,22.59636,4.00000
88.43230,22.59554,4.00000
88.43793,22.59662,4.00000
88.43925,22.59493,4.00000
88.43417,22.60291,4.00000
88.43761,22.59661,4.00000
88.44119,22.60323,4.00000
88.43702,22.58780,4.00000
88.43399,22.59726,4.00000
88.42689,22.59917,4.00000
88.43370,22.59617,4.00000
88.43503,22.60103,4.00000
88.43529,22.59944,4.00000
88.43374,22.59624,4.00000
88.43842,22.59872,4.00000
88.43509,22.60704,4.00000
88.43672,22.59808,4.00000
88.43948,22.59825,4.00000
88.43411,22.59566,4.00000
88.43605,22.59767,4.00000
88.44465,22.59269,4.00000
88.44016,22.59651,4.00000
88.43257,22.60580,4.00000
88.43682,22.60094,4.00000
88.43908,22.59944,4.00000
88.44142,22.60106,4.00000
88.43762,22.60379,4.00000
88.43524,22.59928,4.00000
88.43454,22.60445,4.00000
88.43936,22.60094,4.00000
88.43820,22.59778,4.00000
88.43529,22.60322,4.00000
88.43644,22.58894,4.00000
88.43564,22.59520,4.00000
88.43964,22.59813,4.00000
88.43469,22.59401,4.00000
88.43880,22.59665,4.00000
88.44008,22.59496,4.00000
88.43880,22.59491,4.00000
88.43418,22.60669,4.00000
88.44181,22.59940,4.00000
88.43473,22.59701,4.00000
88.43859,22.60180,4.00000
88.43446,22.59637,4.00000
88.43100,22.60030,4.00000
88.43789,22.59843,4.00000
88.43810,22.60289,4.00000
88.43683,22.59223,4.00000
88.43807,22.59988,4.00000
88.43483,22.59763,4.00000
88.43452,22.59315,4.00000
88.43651,22.60093,4.00000
88.44378,22.59415,4.00000
88.43995,22.60287,4.00000
88.43528,22.59900,4.00000
88.43906,22.59963,4.00000
88.43543,22.59748,4.00000
88.43550,22.60037,4.00000
88.44011,22.59067,4.00000
88.43526,22.59746,4.00000
88.43124,22.59500,4.00000
88.35128,22.55739,5.00000
88.35285,22.55968,5.00000
88.34761,22.56561,5.00000
88.35353,22.56167,5.00000
88.34964,22.56356,5.00000
88.34555,22.55814,5.00000
88.34883,22.56531,5.00000
88.35320,22.55706,5.00000
88.35226,22.55702,5.00000
88.34708,22.55341,5.00000
88.35327,22.55868,5.00000
88.35079,22.56159,5.00000
88.35259,22.55568,5.00000
88.35226,22.55660,5.00000
88.34705,22.55628,5.00000
88.35233,22.55674,5.00000
88.34898,22.55583,5.00000
88.35651,22.55317,5.00000
88.35363,22.56273,5.00000
88.35126,22.55100,5.00000
88.34766,22.55466,5.00000
88.35129,22.55910,5.00000
88.35166,22.56144,5.00000
88.34687,22.55717,5.00000
88.35888,22.55691,5.00000
88.35248,22.55807,5.00000
88.35702,22.55699,5.00000
88.34721,22.56097,5.00000
88.35683,22.55621,5.00000
88.34634,22.55445,5.00000
88.34882,22.55625,5.00000
88.35300,22.55824,5.00000
88.35127,22.56220,5.00000
88.34285,22.56350,5.00000
